Nombre de la Evaluación,NOMBRE,FECHA,LOCALIDAD,METODOLOGIA,CIENCIA,ESTUDIO,ESPECIE,GENERO,FAMILIA,ORDEN,CLASE,PHYLUM,REINO
Lote 131,PC18,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Campephilus melanoleucos,Campephilus,Picidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC18,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC19,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Psarocolius angustifrons,Psarocolius,Icteridae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC19,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Pteroglossus castanotis,Pteroglossus,Ramphastidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC19,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Amazilia lactea,Amazilia,Trochilidae,Apodiformes,Aves,Chordata,Animalia
Lote 131,PC19,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Brotogeris cyanoptera,Brotogeris,Psittacidae,Psittaciformes,Aves,Chordata,Animalia
Lote 131,PC19,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC2,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Momotus momota,Momotus,Momotidae,Coraciiformes,Aves,Chordata,Animalia
Lote 131,PC2,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Sciaphylax hemimelaena,Sciaphylax,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC2,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Thamnophilus schistaceus,Thamnophilus,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC2,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,PC2,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Crypturellus undulatus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,PC2,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC2,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Hypocnemis peruviana,Hypocnemis,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC20,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Saltator maximus,Saltator,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC20,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Sciaphylax hemimelaena,Sciaphylax,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC20,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Volatinia jacarina,Volatinia,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC20,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cacicus cela,Cacicus,Icteridae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC20,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC20,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Formicarius analis,Formicarius,Formicariidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC20,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Leptotila rufaxilla,Leptotila,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,PC21,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Milvago chimachima,Milvago,Falconidae,Falconiformes,Aves,Chordata,Animalia
Lote 131,PC21,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Myiodynastes maculatus,Myiodynastes,Tyrannidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC21,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Psarocolius angustifrons,Psarocolius,Icteridae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC21,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Ramphastos tucanus,Ramphastos,Ramphastidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC21,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Ramphocelus carbo,Ramphocelus,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC21,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Rupornis magnirostris,Rupornis,Accipitridae,Accipitriformes,Aves,Chordata,Animalia
Lote 131,PC21,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Tyrannus melancholicus,Tyrannus,Tyrannidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC21,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC22,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Monasa nigrifrons,Monasa,Bucconidae,Galbuliformes,Aves,Chordata,Animalia
Lote 131,PC22,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Patagioenas plumbea,Patagioenas,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,PC22,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Patagioenas subvinacea,Patagioenas,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,PC22,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Psittacara leucophthalmus,Psittacara,Psittacidae,Psittaciformes,Aves,Chordata,Animalia
Lote 131,PC22,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Rupornis magnirostris,Rupornis,Accipitridae,Accipitriformes,Aves,Chordata,Animalia
Lote 131,PC22,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Tyrannus melancholicus,Tyrannus,Tyrannidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC22,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Baryphthengus martii,Baryphthengus,Momotidae,Coraciiformes,Aves,Chordata,Animalia
Lote 131,PC22,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cissopis leverianus,Cissopis,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC22,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Contopus virens (NB),Contopus,Tyrannidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC22,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Euphonia xanthogaster,Euphonia,Fringillidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC23,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Melanerpes cruentatus,Melanerpes,Picidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC23,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Monasa nigrifrons,Monasa,Bucconidae,Galbuliformes,Aves,Chordata,Animalia
Lote 131,PC23,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Patagioenas subvinacea,Patagioenas,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,PC23,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Penelope jacquacu,Penelope,Cracidae,Galliformes,Aves,Chordata,Animalia
Lote 131,PC23,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Thraupis palmarum,Thraupis,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC23,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Turdus ignobilis,Turdus,Turdidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC23,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Volatinia jacarina,Volatinia,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC23,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Bucco macrodactylus,Bucco,Bucconidae,Galbuliformes,Aves,Chordata,Animalia
Lote 131,PC23,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cissopis leverianus,Cissopis,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC23,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Contopus virens (NB),Contopus,Tyrannidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC24,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Monasa nigrifrons,Monasa,Bucconidae,Galbuliformes,Aves,Chordata,Animalia
Lote 131,PC24,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Bucco macrodactylus,Bucco,Bucconidae,Galbuliformes,Aves,Chordata,Animalia
Lote 131,PC24,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,PC24,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC25,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Melanerpes cruentatus,Melanerpes,Picidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC25,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Rupornis magnirostris,Rupornis,Accipitridae,Accipitriformes,Aves,Chordata,Animalia
Lote 131,PC25,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Sciaphylax hemimelaena,Sciaphylax,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC25,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Bucco macrodactylus,Bucco,Bucconidae,Galbuliformes,Aves,Chordata,Animalia
Lote 131,PC25,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Chaetura brachyura,Chaetura,Apodidae,Apodiformes,Aves,Chordata,Animalia
Lote 131,PC25,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cissopis leverianus,Cissopis,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC26,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Monasa nigrifrons,Monasa,Bucconidae,Galbuliformes,Aves,Chordata,Animalia
Lote 131,PC26,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Primolius couloni,Primolius,Psittacidae,Psittaciformes,Aves,Chordata,Animalia
Lote 131,PC26,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Psarocolius angustifrons,Psarocolius,Icteridae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC26,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Sciaphylax hemimelaena,Sciaphylax,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC26,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Thamnophilus schistaceus,Thamnophilus,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC26,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Buteogallus schistaceus,Buteogallus,Accipitridae,Accipitriformes,Aves,Chordata,Animalia
Lote 131,PC26,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Campephilus melanoleucos,Campephilus,Picidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC26,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC26,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Eubucco richardsoni,Eubucco,Capitonidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC26,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Leptotila verreauxi,Leptotila,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,PC27,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Aratinga weddellii,Aratinga,Psittacidae,Psittaciformes,Aves,Chordata,Animalia
Lote 131,PC27,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Galbula cyanescens,Galbula,Galbulidae,Galbuliformes,Aves,Chordata,Animalia
Lote 131,PC27,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Leptotila verreauxi,Leptotila,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,PC28,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Trogon melanurus,Trogon,Trogonidae,Trogoniformes,Aves,Chordata,Animalia
Lote 131,PC28,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Attila spadiceus,Attila,Tyrannidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC29,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Psarocolius angustifrons,Psarocolius,Icteridae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC29,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Ramphastos vitellinus,Ramphastos,Ramphastidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC29,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Sittasomus griseicapillus,Sittasomus,Furnariidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC29,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Trogon melanurus,Trogon,Trogonidae,Trogoniformes,Aves,Chordata,Animalia
Lote 131,PC29,20/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Campephilus melanoleucos,Campephilus,Picidae,Piciformes,Aves,Chordata,Animalia
